"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"Y78Y2NUW","journalArticle","2018","Chen, P.-J.; Wang, F.-C.","Design optimization for the hybrid power system of a green building","International Journal of Hydrogen Energy","","","10.1016/j.ijhydene.2017.12.020","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039718741&doi=10.1016%2fj.ijhydene.2017.12.020&partnerID=40&md5=8054f3df86e527d08abb2d34b6951bfd","This paper proposes an optimal design procedure for a green building equipped with renewable energy, energy storages, and proton exchange membrane fuel cells (PEMFCs). First, we introduce the hybrid power system of the green building and construct a simulation model using Matlab/SimPowerSystem™. The model parameters are tuned so that the system responses can be estimated without extensive experiments in the optimization processes. Second, we define the cost and reliability indexes to optimize the system design using three steps: component selection, component sizing, and power management (PM) adjustment. We further define the safety index to evaluate the system's sustainability under extreme conditions when no renewable energy is available. Last, we apply the proposed procedures to the green building and demonstrate the benefits of the optimal design. The proposed method can be directly applied to develop customized hybrid power systems in the future. © 2017 Hydrogen Energy Publications LLC","2018","2024-02-20 10:06:18","2024-02-20 10:34:38","","2381-2393","","","","","","","","","","","","","","","","Scopus","","","","","<p>Compilation and indexing terms, Copyright 2024 Elsevier Inc.</p>; <p>Export Date: 20 February 2024; Cited By: 24</p>","","http://dx.doi.org/10.1016/j.ijhydene.2017.12.020","Architectural design; Reliability; Optimal systems; Structural design; Optimization; Costs; Cost; Design optimization; MATLAB; Renewable energies; Component selection; Extreme conditions; Hybrid power; Hybrid power systems; PEMFC; Proton exchange membrane fuel cell (PEMFCs); Proton exchange membrane fuel cells (PEMFC); SimPowerSystem","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PTI6Z62X","journalArticle","2017","Ainsworth, I.; Hall, A.; Mulvey, M.","Anna Meares Velodrome","Australian Journal of Structural Engineering","","","10.1080/13287982.2018.1449279","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046704325&doi=10.1080%2f13287982.2018.1449279&partnerID=40&md5=06c42a9499790e439af39cfed0c00627","The Anna Meares Velodrome (AMV) is Queensland’s first indoor velodrome, located on a sloping site alongside the Brisbane Super X BMX Track at Sleeman Sports Complex in Brisbane. The AMV was designed with the planning flexibility to not only host the track cycling competition for the Gold Coast 2018 Commonwealth GamesTM, but to provide a legacy venue for track cycling and a range of other indoor sports and community uses. To provide the required planning flexibility with world-class spectator and user amenity, the AMV has a large column-free arena with an elliptical footprint. The arena roof clear spans up to 118 m between inclined perimeter supports, making it one of the largest clear-span roofs in Australia. The roof is gently curved in two directions, and the resulting saddle shape combined with the inclined perimeter walls creates a striking and memorable building, befitting the important role that the venue will play in 2018 and beyond. The building was successfully delivered quickly and to a tight budget, in large part due to the efficiency of the design of the steel roof and wall structure, and to the adoption of a ‘construction-led’ design approach. This approach ensured that the steel roof structure could be economically, safely and quickly fabricated and erected in parallel with the construction of the concrete substructure and bowl. The paper describes key aspects of the project, including some of the design innovations that played a crucial role in the successful delivery of the project and the realisation of the competition-winning architectural vision. These innovations included parametric design, geometric rationalisation, a ‘construction-led’ approach and structural design optimisation. © 2018 Engineers Australia.","2017","2024-02-20 10:06:18","2024-02-20 10:31:09","","288-297","","4","18","","","","","","","","","","","","","Scopus","","","","","<p>Compilation and indexing terms, Copyright 2024 Elsevier Inc.</p>; <p>Export Date: 20 February 2024; Cited By: 0</p>","C:\Users\bunjii\Zotero\storage\BBLANQ7M\Ainsworth et al. - 2017 - Anna Meares Velodrome.pdf; ","http://dx.doi.org/10.1080/13287982.2018.1449279","Architectural design; Structural design; architecture; Budget control; Architecture; Structural optimization; Parametric design; Walls (structural partitions); Roof coverings; Concrete substructures; construction-led design; Cycling competition; Design innovations; Design optimisation; Long span roof; long-span roof; parametric design; Sports; Steel roof structures; Velodrome; Roofs","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6CIKW72I","journalArticle","2019","Vitiello, U.; Ciotta, V.; Salzano, A.; Asprone, D.; Manfredi, G.; Cosenza, E.","BIM-based approach for the cost-optimization of seismic retrofit strategies on existing buildings","Automation in Construction","","","10.1016/j.autcon.2018.10.023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057150652&doi=10.1016%2fj.autcon.2018.10.023&partnerID=40&md5=1fd53b6e2d2fbd9a4a9060a50b95a5fd","Building Information Modelling (BIM) is a digital representation of the physical and functional characteristics of a facility and is used to manage an entire construction process (design, construction and management across the entire lifecycle). BIM can be regarded as both a digital representation of a building and a store of data with which to facilitate interoperability and the exchange of information throughout the lifecycle of a structure. Buildings sustain economic losses during their lifecycle due to ordinary maintenance operations and unpredictable events. These events reduce the structural performance of a building and highlight the need for financial investment. The costs of maintenance operations are usually accurately defined, but other expenditure is not as easy to evaluate when events are uncertain. A lifecycle cost (LCC) analysis of buildings exposed to seismic risk is a critical issue in structural engineering. Expected losses, including initial and post-earthquake repair costs, are an important parameter in structural design. Herein, a simplified method based on a semi-probabilistic approach is implemented in a BIM model to evaluate the economic performance, and economic losses, of a building exposed to seismic risk. A BIM procedure is implemented in a case study to improve the feasibility of this process and to deal with the large amount of data concerning the damage to and cost analysis of the components that constitute the facility. Furthermore, this specific BIM tool for the economic loss assessment has been embraced in a wider methodology aimed at optimizing the seismic retrofit strategy, taking into account both safety and economic features. © 2018 Elsevier B.V.","2019","2024-02-20 10:06:18","2024-02-20 10:31:47","","90-101","","","98","","","","","","","","","","","","","Scopus","","","","","<p>Compilation and indexing terms, Copyright 2024 Elsevier Inc.</p>; <p>Export Date: 20 February 2024; Cited By: 55</p>","","http://dx.doi.org/10.1016/j.autcon.2018.10.023","Architectural design; Cost benefit analysis; Structural analysis; Life cycle; Construction; Building Information Modelling; Risk assessment; Structural performance; Earthquake engineering; Seismology; Uncertainty analysis; Retrofitting; Cost engineering; Digital representations; Exchange of information; Financial investments; Functional characteristics; Losses; Maintenance operations; Probabilistic approaches","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RJP8Q6L3","journalArticle","2018","Hyun, C.; Jin, C.; Shen, Z.; Kim, H.","Automated optimization of formwork design through spatial analysis in building information modeling","Automation in Construction","","","10.1016/j.autcon.2018.07.023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052502738&doi=10.1016%2fj.autcon.2018.07.023&partnerID=40&md5=01960d51c4542cdb59fd989a4932905a","Formwork construction for reinforced cast-in-place concrete work is costly, often time-consuming and complex to plan and design. Even though the process of calculating the proper formwork design is lengthy and complex, the responsibility is usually left to a field manager/engineer which may not have enough time and resources identifying all possible options to select the most effective formwork. The design aspects that go into formwork include several parameters such as concrete pressure, bending, deflection, and horizontal shearing. Even though there are equations and calculations for each of those parameters in the design of concrete formwork, the process of performing the calculations for each concrete formwork application is still lengthy. Therefore, construction managers often rely on their previous work experiences and apply similar formwork designs for most situations. By developing a BIM (Building Information Modeling) based automatic formwork design system, this research aims to optimize the formwork design process required to perform the calculations for the design of the formwork by automatically extracting the properties and data from a BIM model. The case study shows that the proposed formwork design approach successfully automates the formwork design in BIM modeling using IFC extension by comparing the different materials and costs. The result of the case study reveals that the efficiency of the formwork design process could be greatly improved by utilizing the proposed formwork design system. © 2018","2018","2024-02-20 10:06:18","2024-02-20 10:31:32","","193-205","","","95","","","","","","","","","","","","","Scopus","","","","","<p>Compilation and indexing terms, Copyright 2024 Elsevier Inc.</p>; <p>Export Date: 20 February 2024; Cited By: 29</p>","","http://dx.doi.org/10.1016/j.autcon.2018.07.023","Architectural design; Building Information Model - BIM; Structural design; Reinforced concrete; Information theory; Industry Foundation Classes - IFC; Cast in place concrete; BIM (Building Information Modeling); Express-G diagram; Formwork; Formwork design; IFC (Industry Foundation Class); Managers; Space analysis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UWRH4AKR","journalArticle","2018","Eleftheriadis, S.; Duffour, P.; Greening, P.; James, J.; Stephenson, B.; Mumovic, D.","Investigating relationships between cost and CO2 emissions in reinforced concrete structures using a BIM-based design optimisation approach","Energy and Buildings","","","10.1016/j.enbuild.2018.01.059","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042352274&doi=10.1016%2fj.enbuild.2018.01.059&partnerID=40&md5=df61a66afd3fd00247f48b3958818f75","An integrated design approach for the cost and embodied carbon optimisation of reinforced concrete structures is presented in this paper to inform early design decisions. A BIM-based optimisation approach that utilises Finite Element Modelling (FEM) and a multi-objective genetic algorithm with constructability constraints is established for that purpose. A multilevel engineering analysis model is developed to perform structural layout optimisation, slab and columns sizing optimisation, and slab and columns reinforcement optimisation. The overall approach is validated using real buildings and the relationships between cost and carbon optimum solutions are explored. The study exhibits how cost effective and carbon efficient solutions could be obtained without compromising the feasibility of the optimised designs. Results demonstrate that the structural layout and the slab thickness are amongst the most important design optimisation parameters. Finally, the overall analysis suggests that the building form can influence the relationships between cost and carbon for the different structural components. © 2018 The Authors","2018","2024-02-20 10:06:19","2024-03-19 15:21:41","","330-346","","","166","","","","","","","","","","","","","Scopus","","","","","<p>Export Date: 20 February 2024; Cited By: 59</p>","C:\Users\bunjii\Zotero\storage\6D4BU3CJ\Eleftheriadis et al. - 2018 - Investigating relationships between cost and CO2 e.pdf","","3_Carbon; 5_Multistory; 6_Methodology; 2_Concrete; 6_Case study; 7_Entire building; 3_Cost; 4_MOO (2); 1_Topology (number of bays)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FMPSXND3","journalArticle","2018","Chiesa, G.","EAHX – Earth-to-air heat exchanger: Simplified method and KPI for early building design phases","Building and Environment","","","10.1016/j.buildenv.2018.08.014","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051713662&doi=10.1016%2fj.buildenv.2018.08.014&partnerID=40&md5=9311db5ed6a9a9432af322a1fdb300ce","Earth-to-air heat exchangers (EAHX) are a recognised technology which are able to naturally pre-cool and pre-heat an airflow. In this paper a method is presented to analyse the potentiality of this technique in specific locations in order to optimise and check their ability to cover the expected building energy demand as early as possible. The proposed method is conceived for early-design phases and includes a model to estimate outlet air temperature after EAHX treatment including an average local meteorological year, soil typology and early-design choices. The model is further validated on long-term experimental data and used to develop 3 Key Performance Indicators (KPI) to better define the early design conception of an EAHX in the site context. These KPI include the analysis of activation hours based on a psychrometric chart, the calculation of the expected sensible heat exchange of the system (winter and summer), and the “virtual” COP in consideration of the theoretical calculation of pressure drops. Finally, main limitations of this simplified approach are discussed. © 2018 Elsevier Ltd","2018","2024-02-20 10:06:19","2024-02-20 10:06:19","","142-158","","","144","","","","","","","","","","","","","Scopus","","","","","<p>Export Date: 20 February 2024; Cited By: 27</p>","","","Architectural design; Structural design; design; Benchmarking; building; performance assessment; Atmospheric temperature; heat transfer; Bioclimatic design; bioclimatology; Bio-climatic designs; Activation analysis; Building energy demands; Design approaches; EAHX; Earth-to-air heat exchanger; Heat exchangers; Key performance indicator(KPI); KPI; Passive cooling; Performance-driven design approach; Theoretical calculations","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EWZQH8UQ","journalArticle","2018","Letellier-Duchesne, S.; Nagpal, S.; Kummert, M.; Reinhart, C.","Balancing demand and supply: Linking neighborhood-level building load calculations with detailed district energy network analysis models","Energy","","","10.1016/j.energy.2018.02.138","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043529290&doi=10.1016%2fj.energy.2018.02.138&partnerID=40&md5=c905cee682c63963705043ef4a4ee6c6","Operational building energy has long been recognized as both a major contributor of as well as an opportunity to save carbon emissions. To do so, one may follow two paths, reduce the energy use in buildings (demand) or provide the required energy in more efficient ways (supply). In the literature, extensive research has been made on both fronts and at different levels of detail resulting in a myriad of tools unique to specific stages in the development timeframe of a district energy project. This manuscript describes a modeling workflow based on a new Rhinoceros-based plugin that combines an Urban Building Energy Model with a network topology optimization and a heat generation scenario model bridging the gap between the planning phase and the design phase. The new plugin builds on the foundation of umi, a Rhino-based link to Radiance and EnergyPlus developed at the MIT Sustainable Design Lab, as an addition to the demand simulation module. A demonstration project shows how the workflow serves as a stepping stone from the design environment of Rhinoceros to the technical environment of TRNSYS, thus enabling a more streamlined process to use different modeling strategies for different purposes, within the same design workflow. © 2018 Elsevier Ltd","2018","2024-02-20 10:06:19","2024-02-20 10:06:19","","913-925","","","150","","","","","","","","","","","","","Scopus","","","","","<p>Export Date: 20 February 2024; Cited By: 21</p>","","","architectural design; optimization; Structural design; building; carbon emission; Topology; Sustainable development; topology; loading; Building energy; Work-flows; simulation; energy use; model; Rhinoceros; Carbon emissions; demand-side management; Load calculation; Building load; Demand and supply; Energy networks; neighborhood; Neighbourhood; network analysis; Network analysis models; Plug-ins","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KFLI6XYW","journalArticle","2018","Schlueter, A.; Geyer, P.","Linking BIM and Design of Experiments to balance architectural and technical design factors for energy performance","Automation in Construction","","","10.1016/j.autcon.2017.10.021","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85033372467&doi=10.1016%2fj.autcon.2017.10.021&partnerID=40&md5=f8a3ada35fca3e79c739cfc76ed05dae","To transform the existing energy systems towards renewable energy sources, buildings need to use less energy, use energy more efficiently and harness local renewable energy sources. For the design of energy-efficient buildings, building energy simulation of varying sophistication is commonly employed. Types of simulations range from simple, static calculations to sophisticated dynamic simulation. Especially for building retrofit many assumptions on construction, material etc. have to be taken, which increases the uncertainty of simulation results. In conjunction with simulation, methods of Building Performance Optimization are increasingly employed. They are able to identify best performing designs however do not provide insights on the mechanisms and interdependencies of the different design factors, which are most valuable to make informed design decisions. We present a methodology that aims to provide a better understanding and create knowledge about the influence and interactions of different architectural and technical design factors on building energy performance of a specific design task. For this purpose, we introduce Design of Experiments (DoE) in an integrated design workflow using the Design Performance Viewer (DPV) toolset, combining Building Information Modeling (BIM), distributed dynamic simulation and statistical analysis of the extensive simulation results. The experiments created using the methodology allow to identify the strength of effects and interactions of different design factors on selected performance indicators. We apply the methodology on an office retrofit case, introducing a factor scatterplot for result visualization, development and comparison of retrofit strategies. We further evaluate its potential to identify high performing strategies while balancing architectural and technical factors and their impact on energy performance. © 2017 Elsevier B.V.","2018","2024-02-20 10:06:19","2024-02-20 10:38:11","","33-43","","","86","","","","","","","","","","","","","Scopus","","","","","<p>Compilation and indexing terms, Copyright 2024 Elsevier Inc.</p>; <p>Export Date: 20 February 2024; Cited By: 54</p>","","http://dx.doi.org/10.1016/j.autcon.2017.10.021","Architectural design; Building Information Model - BIM; Buildings; Structural design; Computer simulation; Energy efficiency; Architecture; Information theory; Building energy simulations; Building energy performance; Retrofitting; Energy efficient building; Renewable energy resources; Building retrofits; Design of experiments; Building information modeling (BIM); Natural resources; Renewable energy source; Dynamic simulation; Building retrofit; Design of Experiments (DoE); Distributed simulation; Distributed simulations; Retrofit design; Retrofit design strategies","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RHLREWT5","journalArticle","2019","Seyedzadeh, S.; Pour Rahimian, F.; Rastogi, P.; Glesk, I.","Tuning machine learning models for prediction of building energy loads","Sustainable Cities and Society","","","10.1016/j.scs.2019.101484","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063391501&doi=10.1016%2fj.scs.2019.101484&partnerID=40&md5=6f262d83b642eb27832ef0607887523e","There have been numerous simulation tools utilised for calculating building energy loads for efficient design and retrofitting. However, these tools entail a great deal of computational cost and prior knowledge to work with. Machine Learning (ML) techniques can contribute to bridging this gap by taking advantage of existing historical data for forecasting new samples and lead to informed decisions. This study investigated the accuracy of most popular ML models in the prediction of buildings heating and cooling loads carrying out specific tuning for each ML model and using two simulated building energy data generated in EnergyPlus and Ecotect and compared the results. The study used a grid-search coupled with cross-validation method to examine the combinations of model parameters. Furthermore, sensitivity analysis techniques were used to evaluate the importance of input variables on the performance of ML models. The accuracy and time complexity of models in predicting heating and cooling loads are demonstrated. Comparing the accuracy of the tuned models with the original research works reveals the significant role of model optimisation. The outcomes of the sensitivity analysis are demonstrated as relative importance which resulted in the identification of unimportant variables and faster model fitting. © 2019 Elsevier Ltd","2019","2024-02-20 10:06:19","2024-02-20 10:06:19","","","","","47","","","","","","","","","","","","","Scopus","","","","","<p>Export Date: 20 February 2024; Cited By: 125</p>","","","Architectural design; Structural design; Building design; Energy simulation; Forecasting; Learning systems; Machine learning; Sensitivity analysis; Air conditioning; Building energy; Building energy loads; Energy modelling; Energy prediction","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CS2PFA2E","journalArticle","2019","Kim, H.; Yi, Y.K.","QuVue implementation for decisions related to high-rise residential building layouts","Building and Environment","","","10.1016/j.buildenv.2018.10.055","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056476364&doi=10.1016%2fj.buildenv.2018.10.055&partnerID=40&md5=2d5acf230bb91b24404c938c26791a6a","This paper tested a newly developed visible sky ratio measure called QuVue in an actual high-rise residential complex to determine its robustness and identify its limitations. QuVue is a new index for measuring visible sky ratios that overcomes the major hurdles of current methods. It calculates the actual three-dimensional projection area of obstacles onto a virtual hemisphere, considering humans’ downward view. A base-case Parametric Building Layouts (PBL) model was developed based on a high-rise residential complex in South Korea to serve as a basis for comparison and a means of presenting the strength of QuVue and its practical applications in residential design. Test cases showed that QuVue improved visible sky ratio accuracy and was capable of handling more complex conditions such as the forms, layouts, orientations, and heights of surrounding buildings. In terms of site planning, QuVue was implemented to optimize building layouts. Test cases addressing multi-objective optimization produced better building layout alternatives than the base-case PBL model for both QuVue and solar access right. Variables in the PBL model were also discussed to emphasize the flexibility of building layouts and reduce the restrictive force of prescriptive rules. © 2018 Elsevier Ltd","2019","2024-02-20 10:06:19","2024-02-20 10:06:19","","116-127","","","148","","","","","","","","","","","","","Scopus","","","","","<p>Export Date: 20 February 2024; Cited By: 11</p>","","","architectural design; multistorey building; optimization; Structural design; Tall buildings; Multiobjective optimization; Housing; High rise residential building; High-rise residential building; Multi-Objective Optimization (MOO); QuVue; Solar access; Solar access right; South Korea; uVSF; Virtual reality; Visible sky ratio","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KQ7TQBYF","journalArticle","2015","Ataei, A.; Nedaei, M.; Rashidi, R.; Yoo, C.","Optimum design of an off-grid hybrid renewable energy system for an office building","Journal of Renewable and Sustainable Energy","","","10.1063/1.4934659","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945532234&doi=10.1063%2f1.4934659&partnerID=40&md5=6eb8f8237df66344c74807474f464e21","Although much attention has been paid to the utilization of hybrid renewable energy systems for either commercial buildings or residential ones, rare studies dealt with the application of off-grid hybrid renewable energy systems for commercial buildings. This paper presents a comprehensive study on the techno-economic performance of a stand-alone hybrid photovoltaic (PV)-wind-battery system for an office building located in Tehran, Iran. The Hybrid Optimization Model for Electric Renewables model was used to investigate the optimal design options and the techno-economic viability of the hybrid renewable energy system installed in that building. The proposed hybrid system based on renewable resources was designed to electrify the restrooms of the building. An optimal system configuration was chosen based on the total net present cost (NPC) and cost of energy (COE). The simulation results demonstrated that the optimum structure for the hybrid system for the primary load demand of 5.6 kW h per day, consists of 3 kW PV modules, 1 kW wind turbine, 1 kW inverter, and sixteen 200 A h batteries. The total NPC of such a system was estimated to be 21 132, while the COE was 1.543 per kW h. In addition, the proposed hybrid energy system could provide 2733 kW h additional electricity to the office building. Furthermore, in the last part of this research, a sensitivity analysis for different parameters such as primary load, wind speed, global solar radiation, interest rate, total NPC, cost of electricity, number of batteries and total electrical production was performed to demonstrate and elaborate the effect of each decision variable on the configuration of the optimum hybrid system. It became clear that two hybrid system configurations, i.e., PV-Wind-Battery and PV-Battery systems, are suggested as the most economical and feasible alternatives and have wide range of usage for different load demand values. Additionally based on the change in the initial design parameters such as wind speed, global solar radiation, load demand, and the real interest rate, a comparison between these two hybrid systems in terms of the total NPC, COE, electrical production, excess electricity, and grid extension distance has been made to investigate the effect of each decision variable on the optimal combination and the techno-economic viability of the hybrid renewable energy system. ï¿½ 2015 AIP Publishing LLC.","2015","2024-02-20 10:06:19","2024-02-20 10:40:09","","","","5","7","","","","","","","","","","","","","Scopus","","","","","<p>Compilation and indexing terms, Copyright 2024 Elsevier Inc.</p>; <p>Export Date: 20 February 2024; Cited By: 31</p>","","http://dx.doi.org/10.1063/1.4934659","Architectural design; Buildings; Cost benefit analysis; Optimal systems; Structural design; Optimization; Costs; Decision making; Office buildings; Structural optimization; Sensitivity analysis; Wind; Economic analysis; Electric power transmission networks; Photovoltaic cells; Solar radiation; Renewable energy resources; Electric batteries; Cost of electricity; Feasible alternatives; Global solar radiation; Hybrid energy system; Hybrid optimization model for electric renewables; Hybrid renewable energy systems; Hybrid systems; Optimal system configuration; Wind turbines; Wind-battery systems","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EBB5QWFG","journalArticle","2015","Eicker, U.; Monien, D.; Duminil, T.; Nouvel, R.","Energy performance assessment in urban planning competitions","Applied Energy","","","10.1016/j.apenergy.2015.05.094","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84935021784&doi=10.1016%2fj.apenergy.2015.05.094&partnerID=40&md5=a37f097b1008596481f4e3b7be10073c","Many cities today are committed to increase the energy efficiency of buildings and the fraction of renewables especially in new urban developments. However, quantitative data on building energy performance as a function of urban density, building compactness and orientation, building use and supply options are rarely available during the design of new cities or early scenario analysis for existing city quarters, making it difficult for cities to effectively evaluate which concepts work today and in the future. The paper proposes a methodology to assess the energy demand and supply options as a function of the availability of geometry, building standard and use data. An automated procedure was implemented to identify each building's geometry and volume and transfer the information to a simulation tool, which then calculates heating demand and solar energy generation on roofs and facades. The simulation includes shading calculations for each segment of the façades and roofs and thus allows a very detailed quantification of the building energy demand.By applying the methodology to a case study city quarter designed in an urban competition in Munich, it could be shown how the urban design influences the energy demand of the quarter and which fractions of renewable energy can be integrated into the roofs. While the building insulation standard and use are the is most important criteria for building energy efficiency (with an impact of more than a factor 2), the exact geometrical form, compactness and urban shading effects influences the energy demand by 10-20%. On the other hand, the detailed roof geometry and orientation influences the possible solar coverage of electricity or thermal needs. Zero energy city quarters with solar resources alone are only possible when all available building surface areas are fully optimized and do not need to fulfill other requirements such as providing roof gardens, terraces or others. Combinations with other more centralized renewable resources such as deep geothermal, solar or biomass heat or cogeneration plants are often necessary to achieve zero energy balances. © 2015 Elsevier Ltd.","2015","2024-02-20 10:06:19","2024-02-20 10:06:19","","323-333","","","155","","","","","","","","","","","","","Scopus","","","","","<p>Export Date: 20 February 2024; Cited By: 43</p>","","","Architectural design; Building codes; Buildings; Structural design; Energy efficiency; Energy management; Geometry; Roofs; Automated procedures; Building energy efficiency; Building energy performance; Geothermal energy; Urban planning; Urban growth; energy efficiency; simulation; Germany; roof; solar power; urban planning; 3D city modeling; automation; Bavaria; Building insulations; Cogeneration plants; Energy assessment; Energy assessment tools; Energy performance assessments; energy planning; energy policy; Munich; Planning competitions; Solar energy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8X338HA3","journalArticle","2017","Huang, L.","Low energy building design with integrated GUD system","Acta Technica CSAV (Ceskoslovensk Akademie Ved)","","","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031004302&partnerID=40&md5=ff8d77e756698c5c5c6f0c9a7833bf82","The aim of the study is to study the low-energy building designed with the integrated GUD system. By using the method of comparative study, its characteristics are analyzed. In the simulation research, the computer model is tested by the measured data. Based on the method of CFD simulation, the integration design of GUD system in architecture is optimized. The influence of different air supply modes, different materials and structural forms on the thermal environment of the building was studied. The design flow of integrated GUD system for low energy building is described. The results show that, by incorporating passive and active energy saving technologies, a balance between creating good thermal comfort environment and saving building energy consumption can be achieved. Therefore, it can be concluded that the concept of integrated design provides a new idea for the design of low-power buildings. The integrated GUD system has laid a foundation for the popularization and application of low energy building design. © 2017 Institute of Thermomechanics CAS, v.v.i.","2017","2024-02-20 10:06:19","2024-02-20 10:38:15","","519-528","","2","62","","","","","","","","","","","","","Scopus","","","","","<p>Compilation and indexing terms, Copyright 2024 Elsevier Inc.</p>; <p>Export Date: 20 February 2024; Cited By: 0</p>","","","Architectural design; Buildings; Structural design; Energy utilization; Energy conservation; Low energy buildings; Integrated design; Integrated designs; Computational fluid dynamics; Building energy consumption; CFD simulation; CFD simulations; Thermal environment; Comparative studies; GUD system; Low-energy building; Simulation research","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9ILKTH79","journalArticle","2017","Hamdy, M.; Mauro, G.M.","Multi-objective optimization of building energy design to reconcile collective and private perspectives: CO2-eq vs. Discounted payback time","Energies","","","10.3390/en10071016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026207847&doi=10.3390%2fen10071016&partnerID=40&md5=3e36c61591f7e5d3c099460849f5c9ba","Building energy design is a multi-objective optimization problem where collective and private perspectives conflict each other. For instance, whereas the collectivity pursues the minimization of environmental impact, the private pursues the maximization of financial viability. Solving such trade-off design problems usually involves a big computational cost for exploring a huge solution domain including a large number of design options. To reduce that computational cost, a bi-objective simulation-based optimization algorithm, developed in a previous study, is applied in the present investigation. The algorithm is implemented for minimizing the CO2-eq emissions and the discounted payback time (DPB) of a single-family house in cold climate, where 13,456 design solutions including building envelope and heating system options are explored and compared to a predefined reference case. The whole building life is considered by assuming a calculation period of 30 years. The results show that the type of heating system significantly affects energy performance; notably, the ground source heat pump leads to the highest reduction in CO2-eq emissions, around 1300 kgCO2-eq/m2, with 17 year DPB; the oil fire boiler can provide the lowest DPB, equal to 8.5 years, with 850 kgCO2-eq/m2 reduction. In addition, it is shown that using too high levels of thermal insulation is not an effective solution as it causes unacceptable levels of summertime overheating. Finally a multi-objective decision making approach is proposed in order to enable the stakeholders to choice among the optimal solutions according to the weight given to each objective, and thus to each perspective.","2017","2024-02-20 10:06:19","2024-02-20 10:06:19","","","","7","10","","","","","","","","","","","","","Scopus","","","","","<p>Export Date: 20 February 2024; Cited By: 21</p>","","","Architectural design; Low-carbon buildings; Low-Carbon Buildings; Structural design; Genetic algorithm; Genetic algorithms; Carbon dioxide; Economic and social effects; Decision making; Multi-objective optimization; Multiobjective optimization; Building performance simulations; Environmental impact; Heating equipment; Heating; Solar buildings; Building envelopes; Building envelope; Thermal insulation; Geothermal heat pumps; Building performance simulation; Pareto front; Energy design; Heating system; Heating systems","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
